date,close,volume,yield,adjclose
2009/03/13,10.9,10.1635,4.40402,15.4248
2009/03/12,10.2,2.53745,4.70625,14.7248
2009/03/11,10.2,1.67409,4.70625,14.7248
2009/03/10,10.2,2.03695,4.70625,14.7248
2009/03/09,10.15,1.91978,4.73103,14.6748
2009/03/06,9.97,1.64249,4.81645,14.4948
2009/03/05,10.35,4.08442,4.63961,14.8748
2009/03/04,9.85,0.457125,4.87513,14.3748
2009/03/03,9.78,0.60436,4.91002,14.3048
2009/03/02,9.78,0.619686,4.91002,14.3048
2009/02/27,9.98,1.114,4.81162,14.5048
2009/02/26,9.82,0.498695,4.89002,14.3448
2009/02/25,9.8,0.629646,4.9,14.3248
2009/02/24,9.85,1.29564,4.87513,14.3748
2009/02/23,9.82,0.408843,4.89002,14.3448
2009/02/20,9.8,0.790458,4.9,14.3248
2009/02/19,9.9,0.678376,4.85051,14.4248
2009/02/18,10.05,1.95455,4.77811,14.5748
2009/02/17,9.93,0.172755,4.83585,14.4548
2009/02/16,9.98,0.475258,4.81162,14.5048
2009/02/13,9.9,0.28671,4.85051,14.4248
2009/02/12,9.83,0.620395,4.88505,14.3548
2009/02/11,9.85,0.701505,4.87513,14.3748
2009/02/10,9.94,0.77946,4.83099,14.4648
2009/02/09,9.96,0.959718,4.81928,14.4848
2009/02/06,9.97,1.24672,4.81444,14.4948
2009/02/05,9.75,0.151652,4.92308,14.2748
2009/02/04,9.76,0.287936,4.91803,14.2848
2009/02/03,9.9,0.540921,4.84848,14.4248
2009/02/02,9.77,0.574471,4.913,14.2948
2009/01/21,9.8,0.24608,4.89796,14.3248
2009/01/20,9.75,0.417432,4.92308,14.2748
2009/01/19,9.97,0.445873,4.81444,14.4948
2009/01/17,9.86,0.417855,4.86815,14.3848
2009/01/16,9.91,0.675361,4.84359,14.4348
2009/01/15,10.05,0.75744,4.77612,14.5748
2009/01/14,10.15,1.66568,4.72906,14.6748
2009/01/13,10.1,0.599592,4.75248,14.6248
2009/01/12,10.1,1.38789,4.75248,14.6248
2009/01/10,10.25,1.06929,4.68293,14.7748
2009/01/09,10.55,1.82858,4.54692,15.0748
2009/01/08,9.86,0.326359,4.86511,14.3848
2009/01/07,10.2,0.929307,4.70294,14.7248
2009/01/06,10.15,0.544475,4.72611,14.6748
2009/01/05,10.2,0.837803,4.70294,14.7248
2008/12/31,10,0.917096,4.797,14.5248
2008/12/30,10.25,1.31771,4.68,14.7748
2008/12/29,9.91,1.15118,4.84057,14.4348
2008/12/26,10,0.777206,4.797,14.5248
2008/12/25,9.93,0.813091,4.83082,14.4548
2008/12/24,10,1.46096,4.797,14.5248
2008/12/23,10.05,1.46886,4.77313,14.5748
2008/12/22,10.25,2.44052,4.68,14.7748
2008/12/19,10.5,1.92455,4.56857,15.0248
2008/12/18,10.55,0.892588,4.54692,15.0748
2008/12/17,10.4,1.90902,4.6125,14.9248
2008/12/16,10.6,1.07568,4.52547,15.1248
2008/12/15,10.7,2.0025,4.48318,15.2248
2008/12/12,10.6,3.49952,4.52547,15.1248
2008/12/11,10.75,1.67867,4.46233,15.2748
2008/12/10,10.75,1.88699,4.46233,15.2748
2008/12/09,10.7,3.658,4.48458,15.2248
2008/12/08,10.3,4.74557,4.65874,14.8248
2008/12/05,9.99,2.48172,4.8033,14.5148
2008/12/04,9.92,2.45823,4.8372,14.4448
2008/12/03,10.35,5.12801,4.63623,14.8748
2008/12/02,9.83,0.743548,4.88149,14.3548
2008/12/01,10.2,3.20592,4.70441,14.7248
2008/11/28,9.75,0.906224,4.92154,14.2748
2008/11/27,9.67,1.64553,4.96225,14.1948
2008/11/26,9.6,1.32177,4.99844,14.1248
2008/11/25,9.35,1.26466,5.13209,13.8748
2008/11/24,9.29,0.33158,5.16523,13.8148
2008/11/21,9.3,0.76321,5.15968,13.8248
2008/11/20,9.25,0.917165,5.18757,13.7748
2008/11/19,9.35,0.588773,5.13209,13.8748
2008/11/18,9.3,0.932522,5.15968,13.8248
2008/11/17,9.6,1.41021,4.99844,14.1248
2008/11/14,9.35,1.04402,5.13209,13.8748
2008/11/13,9.3,1.26792,5.15968,13.8248
2008/11/12,9.7,1.57939,4.94691,14.2248
2008/11/11,9.8,1.96073,4.89643,14.3248
2008/11/10,9.95,1.73836,4.82261,14.4748
2008/11/07,10.1,3.37069,4.7495,14.6248
2008/11/06,9.76,4.76704,4.91496,14.2848
2008/11/05,10.1,6.71991,4.7495,14.6248
2008/11/04,10.05,5.89262,4.77313,14.5748
2008/11/03,10.65,7.12926,4.50423,15.1748
2008/10/31,10.5,6.06876,4.56857,15.0248
2008/10/30,9.95,4.94036,4.82111,14.4748
2008/10/29,9.3,4.29689,5.15806,13.8248
2008/10/28,9.1,3.25119,5.27143,13.6248
2008/10/27,9.03,3.75027,5.31229,13.5548
2008/10/24,9.7,2.15662,4.94536,14.2248
2008/10/23,10,2.9041,4.797,14.5248
2008/10/22,10.05,0.80366,4.77313,14.5748
2008/10/21,10.25,0.807958,4.68,14.7748
2008/10/20,10.1,1.03265,4.7495,14.6248
2008/10/17,10.2,1.34179,4.70294,14.7248
2008/10/16,10.15,2.11386,4.72611,14.6748
2008/10/15,10.45,0.663262,4.59043,14.9748
2008/10/14,10.7,1.35676,4.48318,15.2248
2008/10/13,10,4.03978,4.797,14.5248
2008/10/09,10.2,2.13812,4.70147,14.7248
2008/10/08,10.1,3.10065,4.74802,14.6248
2008/10/07,10.3,1.20396,4.65583,14.8248
2008/10/06,10.35,1.13566,4.63333,14.8748
2008/10/03,10.8,1.11334,4.44028,15.3248
2008/10/02,10.55,0.892976,4.5455,15.0748
2008/10/01,10.45,1.10041,4.58899,14.9748
2008/09/30,10.25,2.80548,4.67854,14.7748
2008/09/26,11,2.05224,4.35955,15.5248
2008/09/25,11.35,1.41923,4.22511,15.8748
2008/09/24,11.55,2.80077,4.15195,16.0748
2008/09/23,11.35,2.79944,4.22511,15.8748
2008/09/22,11.2,2.64021,4.2817,15.7248
2008/09/19,11,6.1095,4.35955,15.5248
