date,close,volume,yield
2011/09/15,179,313.451,2.73883
2011/09/14,179,457.083,2.73883
2011/09/13,181.5,316.711,2.7011
2011/09/09,182.5,388.797,2.68915
2011/09/08,181,394.202,2.71144
2011/09/07,182.5,532.716,2.68915
2011/09/06,180,618.449,2.7265
2011/09/05,188.5,269.152,2.60355
2011/09/02,192,348.64,2.55609
2011/09/01,192,873.397,2.55609
2011/08/31,185,482.587,2.65281
2011/08/30,187,452.775,2.62444
2011/08/29,187.5,412.52,2.61744
2011/08/26,182.5,368.811,2.68915
2011/08/25,183,643.142,2.6818
2011/08/24,179.5,546.245,2.73409
2011/08/23,178.5,786.132,2.74941
2011/08/22,170,452.113,2.88688
2011/08/19,170,407.512,2.88688
2011/08/18,172.5,422.036,2.84504
2011/08/17,175,807.038,2.8044
2011/08/16,174.5,263.787,2.81244
2011/08/15,175,600.194,2.8044
2011/08/12,170.5,610.716,2.87842
2011/08/11,174.5,719.056,2.81244
2011/08/10,175.5,1136.76,2.79641
2011/08/09,172,809.078,2.84709
2011/08/08,168.5,636.566,2.90623
2011/08/05,172.5,571.125,2.83884
2011/08/04,174.5,544.641,2.8063
2011/08/03,180,576.885,2.72056
2011/08/02,186.5,462.323,2.62574
2011/08/01,187.5,309.39,2.61173
2011/07/29,184.5,448.329,2.6542
2011/07/28,189,766.352,2.59101
2011/07/27,189,688.191,2.59101
2011/07/26,181,910.201,2.70553
2011/07/25,177.5,1062.36,2.75887
2011/07/22,187.5,554.353,2.61173
2011/07/21,189,461.69,2.59101
2011/07/20,193,619.076,2.53731
2011/07/19,185.5,327.902,2.63989
2011/07/18,181.5,424.234,2.69807
2011/07/15,180,313.316,2.72056
2011/07/14,177.5,796.799,2.75887
2011/07/13,179,291.941,2.73575
2011/07/12,175.5,240.578,2.79031
2011/07/11,177,254.154,2.76667
2011/07/08,177,553.228,2.7704
2011/07/07,176,327.748,2.78614
2011/07/06,178,392.332,2.75483
2011/07/05,177,650.74,2.7704
2011/07/04,171,362.329,2.8676
2011/07/01,171.5,693.374,2.85924
2011/06/30,166,705.428,2.95398
2011/06/29,160.5,430.115,3.0552
2011/06/28,159.5,444.566,3.07436
2011/06/27,160,474.116,3.06475
2011/06/24,162.5,557.841,3.0176
2011/06/23,161.5,906.927,3.03628
2011/06/22,154.5,468.762,3.17385
2011/06/21,156.5,229.079,3.13329
2011/06/20,155,289.998,3.16361
2011/06/17,155,439.815,3.16361
2011/06/16,154.5,527.204,3.17385
2011/06/15,153.5,603.671,3.19453
2011/06/14,159,367.057,3.08403
2011/06/13,155.5,565.638,3.15344
2011/06/10,153,536.147,3.20497
2011/06/09,157,520.3,3.12
2011/06/08,160,220.52,3.0615
2011/06/07,159,385.782,3.08075
2011/06/03,163,351.493,3.00515
2011/06/02,163.5,650.268,2.99596
2011/06/01,161.5,668.932,3.03307
2011/05/31,164,956.511,2.98683
2011/05/30,163.5,646.946,2.99596
2011/05/27,169.5,637.786,2.88991
2011/05/26,163.5,617.355,2.99596
2011/05/25,165,775.967,2.96873
2011/05/24,164.5,879.971,2.97775
2011/05/23,156,368.902,3.14
2011/05/20,157,320.792,3.12
2011/05/19,158.5,779.213,3.09047
2011/05/18,161,493.839,3.04248
2011/05/17,154,375.073,3.18078
2011/05/16,155,322.668,3.16026
2011/05/13,157.5,484.976,3.1101
2011/05/12,163,681.276,3.00515
2011/05/11,156,355.059,3.14
2011/05/10,155,296.471,3.16026
2011/05/09,157,560.608,3.11704
2011/05/06,151.5,536.563,3.2302
2011/05/05,151.5,497.229,3.2302
2011/05/04,153.5,460.853,3.18811
2011/05/03,159,270.377,3.07783
2011/04/29,157,775.28,3.11704
2011/04/28,151,457.429,3.24089
2011/04/27,154.5,497.835,3.16748
2011/04/26,146.5,371.833,3.34044
2011/04/25,151,517.805,3.24089
2011/04/22,145,623.768,3.375
2011/04/21,138.5,294.413,3.53339
2011/04/20,137,273.336,3.57208
2011/04/19,140,349.679,3.49554
2011/04/18,137,150.368,3.57208
2011/04/15,134.5,157.398,3.63848
2011/04/14,134,249.585,3.65205
2011/04/13,134,323.289,3.65205
2011/04/12,135,348.578,3.625
2011/04/11,139.5,473.077,3.50806
2011/04/08,135.5,266.898,2.65229
2011/04/07,133,169.398,2.70214
2011/04/06,133.5,296.716,2.69202
2011/04/01,132.5,162.621,2.71234
2011/03/31,130.5,306.694,2.75391
2011/03/30,133,183.325,2.70214
2011/03/29,132.5,267.641,2.71234
2011/03/28,129,112.637,2.78593
2011/03/25,130,225.447,2.7645
2011/03/24,129.5,189.417,2.77517
2011/03/23,131,147.241,2.7434
2011/03/22,130,247.22,2.7645
2011/03/21,129.5,108.665,2.77517
2011/03/18,131.5,209.102,2.73297
2011/03/17,128.5,330.871,2.79677
2011/03/16,131.5,706.731,2.73297
2011/03/15,134,787.852,2.68198
2011/03/14,131.5,247.599,2.73297
2011/03/11,128.5,218.681,2.79677
2011/03/10,130,221.881,2.7645
2011/03/09,130.5,246.286,2.75556
2011/03/08,131.5,407.692,2.7346
2011/03/07,128.5,154.704,2.79844
2011/03/04,127,181.394,2.8315
2011/03/03,126,179.41,2.85397
2011/03/02,124,154.913,2.9
2011/03/01,126,183.03,2.85397
2011/02/25,123.5,176.742,2.91174
2011/02/24,121.5,148.126,2.95967
2011/02/23,121.5,138.395,2.95967
2011/02/22,122,319.765,2.94754
2011/02/21,123,125.298,2.92358
2011/02/18,121.5,178.333,2.95967
2011/02/17,121,329.12,2.9719
2011/02/16,121,260.524,2.9719
2011/02/15,122,183.631,2.94754
2011/02/14,123.5,261.375,2.91174
2011/02/11,123.5,324.375,2.91174
2011/02/10,125,262.254,2.8768
2011/02/09,128,319.334,2.81609
2011/02/08,122.5,275.022,2.94253
2011/01/28,124,417.043,2.90694
2011/01/27,125,199.815,2.88368
2011/01/26,125.5,252.248,2.87219
2011/01/25,124,323.206,2.90694
2011/01/24,124,325.026,2.90694
2011/01/21,126.5,184.889,2.84949
2011/01/20,127.5,299.193,2.82714
2011/01/19,126.5,205.666,2.84949
2011/01/18,126.5,139.391,2.84949
2011/01/17,128,90.5381,2.81609
2011/01/14,128,192.743,2.81609
2011/01/13,129.5,179.828,2.78348
2011/01/12,130,85.2557,2.77277
2011/01/11,132,227.404,2.73076
2011/01/10,127.5,125.674,2.82714
2011/01/07,127.5,236.952,2.82659
2011/01/06,129.5,213.512,2.78293
2011/01/05,129.5,214.135,2.78293
2011/01/04,131.5,346.833,2.74061
2011/01/03,135,103.412,2.66956
2010/12/31,134.5,97.42,2.67948
2010/12/30,134,124.668,2.68948
2010/12/29,133.5,70.0301,2.69955
2010/12/28,133.5,90.1146,2.69955
2010/12/27,133,115.527,2.7097
2010/12/24,132,191.4,2.73023
2010/12/23,133.5,118.086,2.69955
2010/12/22,132.5,89.6321,2.71992
2010/12/21,132,204.873,2.73023
2010/12/20,131.5,147.574,2.74061
2010/12/17,130,179.477,2.77223
2010/12/16,129.5,276.019,2.78293
2010/12/15,131,268.264,2.75107
2010/12/14,133,135.261,2.7097
2010/12/13,132.5,153.834,2.71992
2010/12/10,133,245.789,2.7097
2010/12/09,133,338.799,2.70406
2010/12/08,132.5,475.307,2.71426
2010/12/07,135,519.388,2.664
2010/12/06,132.5,596,2.71426
2010/12/03,127.5,554.414,2.82071
2010/12/02,128,664.451,2.80969
2010/12/01,125,250.408,2.87712
2010/11/30,123,268.388,2.9239
2010/11/29,121,196.175,2.97223
2010/11/26,119,380.107,3.02219
2010/11/25,121,286.079,2.97223
2010/11/24,122,284.138,2.94787
2010/11/23,123,342.167,2.9239
2010/11/22,124.5,158.846,2.88867
2010/11/19,125,356.394,2.87712
2010/11/18,122.5,294.55,2.93584
2010/11/17,119,392.352,3.02219
2010/11/16,121,264.136,2.97223
2010/11/15,120.5,225.96,2.98456
2010/11/12,124,107.248,2.90032
2010/11/11,126,132.864,2.85429
2010/11/10,126,129.101,2.85429
2010/11/09,127.5,182.123,2.82714
2010/11/08,126.5,199.924,2.84949
2010/11/05,126,226.413,2.86079
2010/11/04,127,336.527,2.83827
2010/11/03,124.5,304.24,2.89526
2010/11/02,121.5,169.622,2.96675
2010/11/01,122.5,248.829,2.94253
2010/10/29,121.5,365.28,2.96675
2010/10/28,120.5,370.023,2.99137
2010/10/27,121.5,300.26,2.96675
2010/10/26,120.5,394.018,2.99137
2010/10/25,123,356.181,2.93057
2010/10/22,123.5,145.646,2.9187
2010/10/21,124,300.957,2.90694
2010/10/20,121.5,456.746,2.96675
2010/10/19,119.5,752.026,3.0164
2010/10/18,124,355.688,2.90694
2010/10/15,127,509.071,2.83827
2010/10/14,131.5,323.91,2.74114
2010/10/13,131.5,492.649,2.74114
2010/10/12,127,606.079,2.83827
2010/10/11,126,414.52,2.86079
2010/10/08,131,344.631,2.74992
2010/10/07,134.5,249.597,2.67836
2010/10/06,133.5,342.487,2.69843
2010/10/05,132,239.937,2.72909
2010/10/04,135,194.383,2.66844
2010/10/01,132,109.649,2.72909
2010/09/30,134.5,196.373,2.67836
2010/09/29,131.5,392.073,2.73947
2010/09/28,134.5,203.537,2.67836
2010/09/27,135,304.712,2.66844
2010/09/24,135.5,574.552,2.6586
2010/09/23,138,628.125,2.61043
2010/09/21,129,225.625,2.79256
2010/09/20,127,304.836,2.83654
2010/09/17,126,359.826,2.85905
2010/09/16,122.5,203.773,2.94073
2010/09/15,124.5,247.141,2.89349
2010/09/14,123,190.527,2.92878
2010/09/13,125,378.358,2.88192
2010/09/10,118,105.128,3.05288
2010/09/09,117.5,208.795,3.06511
2010/09/08,117,163.62,3.07821
2010/09/07,119.5,134.645,3.01381
2010/09/06,119,238.591,3.02647
2010/09/03,117,228.359,3.07821
2010/09/02,113.5,316.745,3.17313
2010/09/01,115.5,610.052,3.11818
2010/08/31,118.5,434.011,3.03924
2010/08/30,113,265.74,3.18717
2010/08/27,109,347.792,3.30413
2010/08/26,110.5,416.625,3.25928
2010/08/25,114.5,326.212,3.14541
2010/08/24,118,512.265,3.05212
2010/08/23,113,181.462,3.18717
2010/08/20,112.5,76.5755,3.20133
2010/08/19,113,246.306,3.18717
2010/08/18,114.5,336.708,3.14541
2010/08/17,114.5,496.435,3.14541
2010/08/16,111.5,239.974,3.23004
2010/08/13,106,240.844,3.39764
2010/08/12,107,259.584,3.36589
2010/08/11,109.5,351.038,3.28904
2010/08/10,114.5,386.97,3.14541
2010/08/09,111.5,393.952,3.23255
2010/08/06,105.5,165.557,3.41639
2010/08/05,105,221.854,3.43266
2010/08/04,103.5,353.61,3.48241
2010/08/03,106.5,297.242,3.38431
2010/08/02,105,319.955,3.43266
2010/07/30,105,286.205,3.43266
2010/07/29,105.5,243.95,3.41639
2010/07/28,105,183.625,3.43266
2010/07/27,104,134.44,3.46566
2010/07/26,104,194.783,3.46566
2010/07/23,102.5,273.134,3.51638
2010/07/22,103,148.791,3.49931
2010/07/21,103.5,348.491,3.48241
2010/07/20,103.5,294.639,3.48241
2010/07/19,103.5,243.427,3.48241
2010/07/16,106,710.554,3.40027
2010/07/15,100,313.781,3.60429
2010/07/14,98.9,242.222,3.64438
2010/07/13,96.3,185.064,3.74277
2010/07/12,97.4,153.978,3.7005
2010/07/09,97.5,186.82,3.68815
2010/07/08,96,250.695,3.74578
2010/07/07,93.5,288.673,3.84594
2010/07/06,92.5,300.09,3.88751
2010/07/05,92.6,114.135,3.88332
2010/07/02,93.1,114.543,3.86246
2010/07/01,92,287.71,3.90864
2010/06/30,95.1,231.662,3.78123
2010/06/29,92.3,135.349,3.89594
2010/06/28,94.5,112.663,3.80524
2010/06/25,95.5,78.0372,3.76539
2010/06/24,96.9,79.0246,3.71099
2010/06/23,97.4,125.271,3.69194
2010/06/22,97.7,215.499,3.6806
2010/06/21,96.3,370.724,3.73411
2010/06/18,94.9,177.453,3.7892
2010/06/17,96.1,261.871,3.74188
2010/06/15,95,259.82,3.78521
2010/06/14,96.7,249.911,3.71867
2010/06/11,95.5,412.256,3.76539
2010/06/10,93.9,218.063,3.82955
2010/06/09,94.5,541.135,3.80952
2010/06/08,91,283.046,3.95604
2010/06/07,90.4,234.536,3.9823
